ID	adj.P.Val	P.Value	t	B	logFC	Gene.symbol	Gene.title
37820	1	0.4987126	0.7122255	-5.8418	0.17751283		
4109	1	0.4987298	0.712196	-5.84182	0.11449978	PSMD1	proteasome 26S subunit, non-ATPase 1
1354	1	0.4987407	-0.7121774	-5.84184	-0.10677135		
16398	1	0.498741	0.7121769	-5.84184	0.06940996	PRDM13	PR/SET domain 13
2092	1	0.498744	0.7121717	-5.84184	0.13864748	UBE2L3	ubiquitin conjugating enzyme E2 L3
9016	1	0.4987749	0.7121188	-5.84188	0.13541773	FAM155A	family with sequence similarity 155 member A
35210	1	0.4987984	0.7120784	-5.84191	0.13010984	FBLIM1	filamin binding LIM protein 1
8953	1	0.4987999	0.7120758	-5.84191	0.10782237	RPL3	ribosomal protein L3
5260	1	0.4988081	0.7120617	-5.84192	0.27738715	RNF182	ring finger protein 182
19128	1	0.4988399	0.7120073	-5.84196	0.10472019	PGBD2	piggyBac transposable element derived 2
29939	1	0.4989182	0.711873	-5.84206	0.16325476	CBS	cystathionine-beta-synthase
16913	1	0.4989619	-0.711798	-5.84211	-0.14076428	ACYP2	acylphosphatase 2
32962	1	0.4989678	-0.7117879	-5.84212	-0.13975083	FCGR2A	Fc fragment of IgG receptor IIa
17412	1	0.4989731	0.7117788	-5.84212	0.06815443	CHRM5	cholinergic receptor muscarinic 5
10071	1	0.4990118	0.7117126	-5.84217	0.10846704	HMCN2	hemicentin 2
42548	1	0.499045	-0.7116555	-5.84221	-0.17160838	BZW1	basic leucine zipper and W2 domains 1
26511	1	0.4990494	-0.711648	-5.84222	-0.23303692		
30527	1	0.499073	-0.7116076	-5.84225	-0.36032423	FAT2	FAT atypical cadherin 2
17804	1	0.4990839	0.7115889	-5.84226	0.23983537	DAG1	dystroglycan 1
19277	1	0.4991579	-0.711462	-5.84235	-0.33464941	PTGES3	prostaglandin E synthase 3
28036	1	0.4991633	-0.7114528	-5.84236	-0.08398724		
9899	1	0.4991973	-0.7113945	-5.8424	-0.21156751		
29714	1	0.4992623	0.7112832	-5.84248	0.10230413		
28960	1	0.4992823	-0.7112489	-5.8425	-0.15153233	CLEC16A	C-type lectin domain family 16 member A
29098	1	0.499283	0.7112477	-5.8425	0.09319778	NRXN1	neurexin 1
22971	1	0.4993368	0.7111555	-5.84257	0.07906933		
26911	1	0.4993372	-0.7111548	-5.84257	-0.09095043	HOXA5	homeobox A5
1291	1	0.4993535	0.7111267	-5.84259	0.08641644		
29292	1	0.4993584	-0.7111184	-5.8426	-0.10532423	ADAMTS14	ADAM metallopeptidase with thrombospondin type 1 motif 14
10937	1	0.4993983	-0.7110501	-5.84265	-0.32059228	MMP2	matrix metallopeptidase 2
43700	1	0.4994119	0.7110267	-5.84266	0.10795556	ADRA2A	adrenoceptor alpha 2A
4185	1	0.4994168	-0.7110183	-5.84267	-0.12576339	MIGA2	mitoguardin 2
42025	1	0.4994198	-0.7110131	-5.84267	-0.07677052	IRF8	interferon regulatory factor 8
17965	1	0.4994556	0.7109519	-5.84272	0.09148263	CCT7	chaperonin containing TCP1 subunit 7
7757	1	0.499488	0.7108963	-5.84276	0.18779576	CEP41	centrosomal protein 41
36935	1	0.4994966	0.7108817	-5.84277	0.07622679	GAB3	GRB2 associated binding protein 3
32744	1	0.499501	0.7108741	-5.84277	0.14166445	ECHS1	enoyl-CoA hydratase, short chain 1
25363	1	0.4995551	0.7107814	-5.84284	0.32711529	BCL2L1	BCL2 like 1
24880	1	0.4996245	-0.7106625	-5.84292	-0.31670821	SLC5A10	solute carrier family 5 member 10
5213	1	0.4996311	-0.7106512	-5.84293	-0.11443416	GABRD	gamma-aminobutyric acid type A receptor delta subunit
5431	1	0.4996428	-0.7106312	-5.84295	-0.26096938	EIF4ENIF1	eukaryotic translation initiation factor 4E nuclear import factor 1
14322	1	0.4996674	0.7105891	-5.84298	0.19644559		
10739	1	0.4996747	-0.7105765	-5.84299	-0.14997399	MEIOB	meiosis specific with OB domains
7239	1	0.4996899	0.7105506	-5.843	0.08330016		
28970	1	0.4997166	-0.7105047	-5.84304	-0.08316428	AQP9	aquaporin 9
44162	1	0.4997181	0.7105022	-5.84304	0.13488981	OTUB1	OTU deubiquitinase, ubiquitin aldehyde binding 1
39534	1	0.4997342	0.7104747	-5.84306	0.23793222	FDXR	ferredoxin reductase
26989	1	0.499794	0.7103721	-5.84313	0.08632002	C2orf15	chromosome 2 open reading frame 15
18950	1	0.4998201	-0.7103274	-5.84316	-0.07580148	SAMD3	sterile alpha motif domain containing 3
20565	1	0.4998274	0.7103151	-5.84317	0.11766745	VWF	von Willebrand factor
33130	1	0.499841	0.7102916	-5.84319	0.11724664	PIP	prolactin induced protein
30363	1	0.4998486	-0.7102786	-5.8432	-0.09696133		
13174	1	0.4998664	-0.7102482	-5.84322	-0.19448299	MAPK3	mitogen-activated protein kinase 3
30004	1	0.4998821	0.7102214	-5.84324	0.26096756	L1TD1	LINE1 type transposase domain containing 1
32041	1	0.4999608	0.7100865	-5.84334	0.10978247	FOXH1	forkhead box H1
32642	1	0.5000288	-0.7099701	-5.84342	-0.2919077		
13133	1	0.5001268	-0.7098023	-5.84354	-0.09718563		
44764	1	0.5001288	-0.7097988	-5.84354	-0.10444458		
40045	1	0.5001664	0.7097345	-5.84359	0.09844045	SLC44A4	solute carrier family 44 member 4
8340	1	0.500167	0.7097335	-5.84359	0.3057779		
15191	1	0.5001766	-0.7097171	-5.8436	-0.21130124	CNPY3	canopy FGF signaling regulator 3
28319	1	0.5001819	-0.709708	-5.84361	-0.15202299	PRUNE1	prune exopolyphosphatase
34971	1	0.5002141	-0.7096529	-5.84365	-0.18087461	HIP1	huntingtin interacting protein 1
36867	1	0.5002837	-0.7095338	-5.84373	-0.36867549	SNAP25	synaptosome associated protein 25
4123	1	0.5003171	0.7094765	-5.84377	0.08144861	CT47A11	cancer/testis antigen family 47, member A11
20809	1	0.5003207	-0.7094704	-5.84378	-0.09434556	LOC101929680	uncharacterized LOC101929680
14593	1	0.5003313	-0.7094522	-5.84379	-0.09581215		
39792	1	0.5003402	0.7094371	-5.8438	0.16336897	B2M	beta-2-microglobulin
26140	1	0.5003761	-0.7093756	-5.84385	-0.12770141	TBC1D25	TBC1 domain family member 25
7022	1	0.5005448	-0.7090869	-5.84405	-0.09530501	OTX1	orthodenticle homeobox 1
4303	1	0.5005628	-0.7090562	-5.84407	-0.07496349	FAM60A	family with sequence similarity 60 member A
6140	1	0.5005757	0.7090341	-5.84409	0.07920338		
22753	1	0.50063	0.7089412	-5.84416	0.10305598		
23967	1	0.5006472	0.7089118	-5.84418	0.15395676		
41581	1	0.5006618	0.7088869	-5.8442	0.15974859		
40311	1	0.5006659	-0.7088798	-5.8442	-0.24035833	NAT8L	N-acetyltransferase 8 like
39699	1	0.50072	0.7087872	-5.84427	0.18651982		
37955	1	0.5007264	-0.7087763	-5.84427	-0.0791135	SLC25A36	solute carrier family 25 member 36
18160	1	0.5007287	-0.7087723	-5.84428	-0.09380183		
45	1	0.5007302	-0.7087697	-5.84428	-0.18313178	CD99L2	CD99 molecule like 2
32132	1	0.5007545	0.7087283	-5.84431	0.49409589	HRAS	HRas proto-oncogene, GTPase
34421	1	0.50076	0.7087189	-5.84432	0.15315117	TAF9B	TATA-box binding protein associated factor 9b
27603	1	0.5008239	-0.7086095	-5.84439	-0.1932197	SERPIND1	serpin family D member 1
5657	1	0.5008412	0.7085799	-5.84442	0.13489744	PRKCA	protein kinase C alpha
38407	1	0.5008446	0.7085741	-5.84442	0.10349354	CTAGE1	cutaneous T-cell lymphoma-associated antigen 1
5538	1	0.500927	0.7084331	-5.84452	0.12486583	SPATA17	spermatogenesis associated 17
10229	1	0.5009526	0.7083893	-5.84455	0.17280757	PTCD2	pentatricopeptide repeat domain 2
23714	1	0.5009957	-0.7083157	-5.8446	-0.28390052		
20927	1	0.5009992	-0.7083097	-5.84461	-0.08717517	SYCP2	synaptonemal complex protein 2
16447	1	0.5010079	0.7082949	-5.84462	0.22821017	MICALL2	MICAL like 2
44647	1	0.5010115	0.7082887	-5.84462	0.07761178	MIR1-1HG	MIR1-1 host gene
16549	1	0.5010932	0.708149	-5.84472	0.21901477	ARL4A	ADP ribosylation factor like GTPase 4A
19413	1	0.5011073	-0.7081248	-5.84474	-0.16905342	MMP17	matrix metallopeptidase 17
32639	1	0.5012189	0.7079341	-5.84488	0.15692096	MRAP2	melanocortin 2 receptor accessory protein 2
36145	1	0.5012476	-0.707885	-5.84491	-0.06669971		
20131	1	0.5012984	-0.7077981	-5.84497	-0.10950015	SUN5	Sad1 and UNC84 domain containing 5
38054	1	0.5013113	0.707776	-5.84499	0.19495712	TSPAN14	tetraspanin 14
220	1	0.5013151	0.7077697	-5.84499	0.227013	C6orf62	chromosome 6 open reading frame 62
2503	1	0.5013287	0.7077464	-5.84501	0.10695678	TGS1	trimethylguanosine synthase 1
7590	1	0.5013548	0.7077017	-5.84504	0.13104571	KLHDC7A	kelch domain containing 7A
34126	1	0.5013711	0.707674	-5.84506	0.24067135	ADRB2	adrenoceptor beta 2
21792	1	0.5013834	-0.7076529	-5.84508	-0.13222764	IFT172	intraflagellar transport 172
38192	1	0.5013923	-0.7076377	-5.84509	-0.08135046	PLA2G2F	phospholipase A2 group IIF
5038	1	0.5014141	0.7076005	-5.84512	0.17413859	RRN3	RRN3 homolog, RNA polymerase I transcription factor
5188	1	0.5014388	0.7075582	-5.84515	0.07796545	DKFZP434C153	DKFZP434C153 protein
28128	1	0.5014505	0.7075382	-5.84516	0.09519527		
42011	1	0.5015199	-0.7074195	-5.84524	-0.19880835	FAM89A	family with sequence similarity 89 member A
31162	1	0.5015201	0.7074193	-5.84524	0.23480763	ZNF404	zinc finger protein 404
6610	1	0.5015247	-0.7074113	-5.84525	-0.37184035		
35330	1	0.5015864	0.7073059	-5.84533	0.09165722		
21112	1	0.5016303	-0.7072309	-5.84538	-0.09527269	KRTAP3-1	keratin associated protein 3-1
17733	1	0.5016536	0.7071912	-5.84541	0.1239641	EFCAB6	EF-hand calcium binding domain 6
20032	1	0.5016804	0.7071453	-5.84544	0.14421646	LRRFIP1	LRR binding FLII interacting protein 1
9451	1	0.5017275	-0.7070649	-5.8455	-0.07429272	C10orf67	chromosome 10 open reading frame 67
31945	1	0.5017296	0.7070612	-5.8455	0.08126654		
5149	1	0.5018209	-0.7069054	-5.84561	-0.29277076	PRR12	proline rich 12
26856	1	0.5018808	-0.7068031	-5.84568	-0.1101218		
36470	1	0.5019078	-0.7067569	-5.84572	-0.12112847	DCAF13	DDB1 and CUL4 associated factor 13
29816	1	0.5019229	0.7067311	-5.84574	0.24325901	UBE2D3	ubiquitin conjugating enzyme E2 D3
31086	1	0.5019282	0.706722	-5.84574	0.16919663	TGFB1	transforming growth factor beta 1
20590	1	0.5019834	-0.7066278	-5.84581	-0.10741014	NCLN	nicalin
41177	1	0.5019898	0.7066168	-5.84582	0.09204981	COL23A1	collagen type XXIII alpha 1 chain
8998	1	0.5020316	0.7065455	-5.84587	0.2011081	MTPN	myotrophin
35846	1	0.5020594	-0.706498	-5.8459	-0.07513322	PCDH18	protocadherin 18
25545	1	0.5020828	-0.706458	-5.84593	-0.13670372	ZNF569	zinc finger protein 569
41931	1	0.502095	0.7064373	-5.84595	0.06770007	EPT1	ethanolaminephosphotransferase 1
10542	1	0.5021044	-0.7064212	-5.84596	-0.11052969	MFSD4A	major facilitator superfamily domain containing 4A
34464	1	0.5021325	-0.7063732	-5.84599	-0.06708269		
41110	1	0.5022499	0.7061728	-5.84613	0.2642415	LINGO2	leucine rich repeat and Ig domain containing 2
4091	1	0.5022675	0.7061427	-5.84616	0.1251446	METTL21B	methyltransferase like 21B
28399	1	0.5022941	0.7060973	-5.84619	0.11137744		
4424	1	0.5023198	-0.7060535	-5.84622	-0.48225025	ACIN1	apoptotic chromatin condensation inducer 1
1631	1	0.502357	-0.7059899	-5.84626	-0.26762175	C15orf57	chromosome 15 open reading frame 57
36136	1	0.5023752	0.7059588	-5.84629	0.15788952	LAMP3	lysosomal associated membrane protein 3
4861	1	0.5025028	0.7057411	-5.84644	0.49200133	HRAS	HRas proto-oncogene, GTPase
16488	1	0.5025466	0.7056662	-5.8465	0.08669912		
10762	1	0.5025835	0.7056034	-5.84654	0.29523685	HELQ	helicase, POLQ-like
8271	1	0.5026042	0.705568	-5.84657	0.08922929	ING5	inhibitor of growth family member 5
22360	1	0.5027036	-0.7053984	-5.84669	-0.08412491	PPEF1	protein phosphatase with EF-hand domain 1
14037	1	0.5027164	0.7053766	-5.8467	0.15400417	PLCL2	phospholipase C like 2
8018	1	0.5027407	-0.7053351	-5.84673	-0.28167822	OSBPL1A	oxysterol binding protein like 1A
44665	1	0.5027474	-0.7053237	-5.84674	-0.10410997	RELT	RELT tumor necrosis factor receptor
15890	1	0.5027839	0.7052614	-5.84678	0.15993139		
31868	1	0.5027924	-0.7052469	-5.84679	-0.09807886		
12146	1	0.5028087	0.7052191	-5.84681	0.43602238	TMBIM1	transmembrane BAX inhibitor motif containing 1
3861	1	0.5028302	-0.7051824	-5.84684	-0.11826223		
39528	1	0.502853	-0.7051434	-5.84687	-0.11645563	ARHGEF7	Rho guanine nucleotide exchange factor 7
30932	1	0.5028776	-0.7051015	-5.8469	-0.08744715		
4532	1	0.5029429	0.7049902	-5.84698	0.0994872		
12814	1	0.50299	0.7049098	-5.84703	0.12899275		
33376	1	0.5030116	0.7048729	-5.84706	0.15802682	HEG1	heart development protein with EGF like domains 1
41404	1	0.5030368	-0.7048299	-5.84709	-0.22847219	PTPN9	protein tyrosine phosphatase, non-receptor type 9
6517	1	0.5030477	-0.7048114	-5.8471	-0.07045418		
19060	1	0.5030557	-0.7047977	-5.84711	-0.10972256	SRCIN1	SRC kinase signaling inhibitor 1
16042	1	0.5031019	-0.704719	-5.84717	-0.08469396	MRPS5	mitochondrial ribosomal protein S5
2566	1	0.5031021	0.7047186	-5.84717	0.21899622	SPATA7	spermatogenesis associated 7
20096	1	0.503123	-0.704683	-5.8472	-0.08605276	BEND2	BEN domain containing 2
14741	1	0.5031527	0.7046323	-5.84723	0.11454262		
10124	1	0.5031617	-0.704617	-5.84724	-0.17904481	SCLY	selenocysteine lyase
26958	1	0.5031698	-0.7046033	-5.84725	-0.10672609		
33245	1	0.5031925	0.7045645	-5.84728	0.18428081	TRIB1	tribbles pseudokinase 1
22047	1	0.5031968	-0.7045571	-5.84729	-0.09793588	COL14A1	collagen type XIV alpha 1 chain
12298	1	0.5032262	0.704507	-5.84732	0.09893813	FDXACB1	ferredoxin-fold anticodon binding domain containing 1
40080	1	0.5032276	-0.7045045	-5.84732	-0.31883618	SMIM2	small integral membrane protein 2
36332	1	0.5032451	-0.7044747	-5.84734	-0.08965742		
11653	1	0.5032602	0.704449	-5.84736	0.14577887	RBM8A	RNA binding motif protein 8A
38614	1	0.5033026	0.7043768	-5.84741	0.16455912	ITGB2	integrin subunit beta 2
39445	1	0.5033077	0.7043681	-5.84742	0.07349672	SPEF2	sperm flagellar 2
16679	1	0.5033298	0.7043304	-5.84745	0.14728513	RABGGTB	Rab geranylgeranyltransferase beta subunit
34805	1	0.5033411	0.7043112	-5.84746	0.11042975	SEC22A	SEC22 homolog A, vesicle trafficking protein
6709	1	0.5034092	-0.704195	-5.84754	-0.09833631	CRB2	crumbs 2, cell polarity complex component
12603	1	0.5034217	-0.7041737	-5.84756	-0.13523939	CHID1	chitinase domain containing 1
8126	1	0.5034294	-0.7041605	-5.84757	-0.26919087	MDK	midkine (neurite growth-promoting factor 2)
30050	1	0.5034414	-0.7041402	-5.84758	-0.07930015		
44004	1	0.5034473	-0.70413	-5.84759	-0.08322977		
41373	1	0.5034667	0.7040971	-5.84761	0.14472078	KIR3DL1	killer cell immunoglobulin like receptor, three Ig domains and long cytoplasmic tail 1
25726	1	0.5034819	0.7040711	-5.84763	0.1554188	BSN	bassoon presynaptic cytomatrix protein
1882	1	0.5034935	0.7040514	-5.84765	0.08052216	ARHGEF38	Rho guanine nucleotide exchange factor 38
15833	1	0.5034962	0.7040467	-5.84765	0.31533017	HIST1H2BO	histone cluster 1, H2bo
22104	1	0.5035795	0.7039048	-5.84775	0.3063222	MC1R	melanocortin 1 receptor
28769	1	0.5035844	-0.7038963	-5.84776	-0.14435193		
19378	1	0.5036123	0.7038488	-5.84779	0.25368608		
29388	1	0.5036247	-0.7038277	-5.8478	-0.09265443	IFNG	interferon gamma
44139	1	0.5037425	0.703627	-5.84795	0.10528934		
33513	1	0.5037967	-0.7035347	-5.84801	-0.16672017	RAI14	retinoic acid induced 14
11290	1	0.5038524	0.7034396	-5.84808	0.14208678	SRP54	signal recognition particle 54
33165	1	0.5038527	0.7034393	-5.84808	0.11984114	TNPO3	transportin 3
2283	1	0.5038579	0.7034304	-5.84809	0.14810086		
35811	1	0.5038705	-0.7034089	-5.8481	-0.07202755		
11797	1	0.5039215	-0.7033219	-5.84816	-0.09002707		
7150	1	0.5039266	0.7033133	-5.84817	0.07817919	BMP8B	bone morphogenetic protein 8b
39752	1	0.5039549	-0.7032651	-5.8482	-0.14797549	HSD17B7	hydroxysteroid 17-beta dehydrogenase 7
24387	1	0.5040144	-0.7031637	-5.84828	-0.14963491		
3825	1	0.5041069	0.7030062	-5.84839	0.0907876		
12158	1	0.5041696	-0.7028994	-5.84846	-0.1084329	C6orf223	chromosome 6 open reading frame 223
40285	1	0.504208	-0.702834	-5.84851	-0.12981883	PSMB2	proteasome subunit beta 2
7322	1	0.5043071	0.7026653	-5.84863	0.07305693		
44533	1	0.5043079	0.7026638	-5.84863	0.18551893	BBS10	Bardet-Biedl syndrome 10
19451	1	0.5043103	-0.7026598	-5.84863	-0.09017061		
3676	1	0.5043738	-0.7025516	-5.84871	-0.11525137	CD163L1	CD163 molecule like 1
31413	1	0.50438	0.7025411	-5.84872	0.08799737	MGAT3	mannosyl (beta-1,4-)-glycoprotein beta-1,4-N-acetylglucosaminyltransferase
29261	1	0.5044067	0.7024956	-5.84875	0.23120019		
6465	1	0.5044205	-0.7024722	-5.84877	-0.20425243	WSB2	WD repeat and SOCS box containing 2
23097	1	0.5044348	-0.7024478	-5.84878	-0.08024635		
35335	1	0.5044419	-0.7024357	-5.84879	-0.14657698	PRMT7	protein arginine methyltransferase 7
30320	1	0.5045333	0.7022801	-5.8489	0.12775687	GPHN	gephyrin
17424	1	0.504566	0.7022245	-5.84894	0.06866059		
44817	1	0.5045902	0.7021833	-5.84897	0.08456702		
14304	1	0.5046023	0.7021628	-5.84899	0.18835449	NARS	asparaginyl-tRNA synthetase
14096	1	0.5046044	-0.702159	-5.84899	-0.07892775	SLC16A12	solute carrier family 16 member 12
15869	1	0.504616	-0.7021394	-5.849	-0.11679995	ALOX5	arachidonate 5-lipoxygenase
18527	1	0.5046577	-0.7020683	-5.84905	-0.49485005	WEE1	WEE1 G2 checkpoint kinase
35742	1	0.5046831	-0.7020251	-5.84908	-0.13929192		
31446	1	0.5046922	-0.7020097	-5.8491	-0.06903343	VSTM4	V-set and transmembrane domain containing 4
40909	1	0.5047239	-0.7019557	-5.84913	-0.11713659	LAMTOR2	late endosomal/lysosomal adaptor, MAPK and MTOR activator 2
15350	1	0.5047343	-0.701938	-5.84915	-0.0858439	FLJ42393	uncharacterized LOC401105
28468	1	0.5047905	-0.7018424	-5.84921	-0.1112552	FMO3	flavin containing monooxygenase 3
19697	1	0.5048142	0.7018021	-5.84924	0.14686778	AHCYL1	adenosylhomocysteinase like 1
42293	1	0.5048623	-0.7017202	-5.8493	-0.20409187	FCHSD1	FCH and double SH3 domains 1
43241	1	0.5048739	0.7017004	-5.84931	0.08451463	TRIM11	tripartite motif containing 11
19123	1	0.5048952	0.7016643	-5.84934	0.09530231	MRPL28	mitochondrial ribosomal protein L28
25698	1	0.5049057	-0.7016464	-5.84935	-0.16751039	WIZ	widely interspaced zinc finger motifs
8231	1	0.5049169	0.7016274	-5.84937	0.08139474	DPPA2	developmental pluripotency associated 2
282	1	0.5049308	-0.7016037	-5.84938	-0.12614394	CCDC94	coiled-coil domain containing 94
31686	1	0.5049679	-0.7015406	-5.84943	-0.14625346	BAX	BCL2 associated X, apoptosis regulator
8712	1	0.50497	0.7015369	-5.84943	0.12902683	CCDC22	coiled-coil domain containing 22
28116	1	0.5049855	-0.7015105	-5.84945	-0.07530899		
30629	1	0.5049962	-0.7014924	-5.84946	-0.24626586	CUL5	cullin 5
22881	1	0.505021	0.7014501	-5.84949	0.11172506		
25917	1	0.505022	0.7014484	-5.84949	0.17707037	IFT20	intraflagellar transport 20
35352	1	0.5050335	-0.7014289	-5.84951	-0.08546829	ANKUB1	ankyrin repeat and ubiquitin domain containing 1
2436	1	0.5050468	0.7014064	-5.84952	0.18600057		
24244	1	0.5050513	0.7013987	-5.84953	0.25183495	TTC37	tetratricopeptide repeat domain 37
7896	1	0.5050701	0.7013667	-5.84955	0.08073839	COL10A1	collagen type X alpha 1 chain
15522	1	0.5051126	0.7012943	-5.8496	0.122643	PIP5K1C	phosphatidylinositol-4-phosphate 5-kinase type 1 gamma
7993	1	0.5051393	-0.701249	-5.84963	-0.22509152	CPNE2	copine 2
13669	1	0.5051528	0.7012261	-5.84965	0.15195717		
23079	1	0.5051702	0.7011964	-5.84967	0.10512206	RPL7A	ribosomal protein L7a
619	1	0.5052511	0.7010588	-5.84977	0.14116228	BEST1///FTH1	bestrophin 1///ferritin heavy chain 1
23031	1	0.505276	0.7010164	-5.8498	0.07977425	TMEM30B	transmembrane protein 30B
16766	1	0.5053092	-0.70096	-5.84984	-0.09912679	GNA11	G protein subunit alpha 11
42137	1	0.5053759	-0.7008466	-5.84992	-0.0722023	NELFE	negative elongation factor complex member E
14379	1	0.5053812	-0.7008375	-5.84993	-0.19269977		
8601	1	0.5053896	-0.7008232	-5.84994	-0.07398602	CDCP2	CUB domain containing protein 2
27815	1	0.5053916	-0.7008199	-5.84994	-0.11752235	POLR2J	RNA polymerase II subunit J
18586	1	0.505409	0.7007903	-5.84996	0.08263142	TEX36-AS1	TEX36 antisense RNA 1
18378	1	0.5054203	-0.700771	-5.84997	-0.23467015	ATXN2	ataxin 2
8196	1	0.5054217	-0.7007688	-5.84998	-0.16972229	ZNF107	zinc finger protein 107
8731	1	0.5054496	-0.7007212	-5.85001	-0.11432876	SIAE	sialic acid acetylesterase
14454	1	0.5055023	-0.7006317	-5.85007	-0.10141825	ZNF493	zinc finger protein 493
32820	1	0.5055163	0.7006079	-5.85009	0.16033491	FGD6	FYVE, RhoGEF and PH domain containing 6
20925	1	0.5055555	0.7005412	-5.85014	0.13033969	BBS9	Bardet-Biedl syndrome 9
26584	1	0.5055887	-0.7004847	-5.85018	-0.23657946		
41853	1	0.50563	-0.7004145	-5.85023	-0.07676302	RASGEF1B	RasGEF domain family member 1B
30263	1	0.5056707	0.7003454	-5.85027	0.07526229	RNU6-501P	RNA, U6 small nuclear 501, pseudogene
39397	1	0.5056741	0.7003395	-5.85028	0.10062131	MAPK10	mitogen-activated protein kinase 10
20956	1	0.5057366	-0.7002335	-5.85035	-0.14202758	BRF1	BRF1, RNA polymerase III transcription initiation factor 90 kDa subunit
4598	1	0.5057505	0.7002097	-5.85037	0.18410651	SLIRP	SRA stem-loop interacting RNA binding protein
36368	1	0.5057587	0.7001959	-5.85038	0.09614391		
1007	1	0.5057963	0.7001318	-5.85043	0.08151761	SPATA9	spermatogenesis associated 9
26713	1	0.5058226	0.7000871	-5.85046	0.17324274	TRMT44	tRNA methyltransferase 44 homolog (S. cerevisiae)
20784	1	0.5059162	0.6999281	-5.85057	0.1099967	PTPRD	protein tyrosine phosphatase, receptor type D
29156	1	0.5059211	-0.6999198	-5.85058	-0.39932305	ACAD10	acyl-CoA dehydrogenase family member 10
3614	1	0.5059528	-0.699866	-5.85061	-0.14566233		
15857	1	0.5059549	0.6998623	-5.85062	0.07462674	ALDOB	aldolase, fructose-bisphosphate B
37804	1	0.5059756	0.6998272	-5.85064	0.11100747	CMYA5	cardiomyopathy associated 5
5677	1	0.5060116	-0.699766	-5.85069	-0.28417765	ZNF341	zinc finger protein 341
913	1	0.5060316	-0.6997321	-5.85071	-0.07581165	DGAT2	diacylglycerol O-acyltransferase 2
38265	1	0.5060825	0.6996457	-5.85077	0.13237667		
24614	1	0.5061322	0.6995612	-5.85083	0.26100452	PTGS1	prostaglandin-endoperoxide synthase 1
